Kingdom,Phylum,Class,Order,Family,Genus,Species
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,OM43 clade,uncultured bacterium
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter, Ambiguous_taxa
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured,uncultured Bacteroidetes bacterium
Bacteria,Acidobacteria,Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
Bacteria,BRC1,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Elusimicrobia,Elusimicrobia,Lineage IIa,NA,NA,NA
Bacteria,TM6 (Dependentiae),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,DA111,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,DA111,uncultured alpha proteobacterium,uncultured alpha proteobacterium
Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae (Subgroup 4),Blastocatella,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,NA
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter, Ambiguous_taxa
Bacteria,TM6 (Dependentiae),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Elusimicrobia,Elusimicrobia,Lineage IIa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Crenotalea,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,NA
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,endosymbiont of Naegleria clarki
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia, Ambiguous_taxa
Bacteria,Planctomycetes,Pla4 lineage,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncultured,uncultured Hyphomicrobiaceae bacterium,uncultured Hyphomicrobiaceae bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured bacterium
Bacteria,Chloroflexi,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,uncultured,uncultured gamma proteobacterium,uncultured gamma proteobacterium
Bacteria,Parcubacteria,Candidatus Azambacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes, Ambiguous_taxa
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,uncultured bacterium
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium
Bacteria,RBG-1 (Zixibacteria),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae (Subgroup 4),Blastocatella,uncultured Acidobacteria bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Ferrovibrio,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans, Ambiguous_taxa
Bacteria,Proteobacteria,Gammaproteobacteria,HTA4,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Hansschlegelia,NA
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,uncultured, Ambiguous_taxa
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,NA
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncultured,uncultured bacterium
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,TM6 (Dependentiae),uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
Bacteria,Planctomycetes,vadinHA49,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,DA111,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Holophagae,Subgroup 7,NA,NA,NA
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncultured,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 13,NA
Bacteria,Parcubacteria,Candidatus Azambacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfurellales,Desulfurellaceae,H16,NA
Bacteria,Acidobacteria,Subgroup 13,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,uncultured,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,NA
Bacteria,Acidobacteria,Subgroup 17,NA,NA,NA,NA
Bacteria,TM6 (Dependentiae),NA,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,NA
Bacteria,Parcubacteria,Candidatus Azambacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,NA
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured Nannocystineae bacterium
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncultured,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,NA
Bacteria,Chloroflexi,JG30-KF-CM66,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,FBP,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Microgenomates,Candidatus Roizmanbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Armatimonadetes,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Ferruginibacter,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
Bacteria,Verrucomicrobia,OPB35 soil group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Gracilibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,cvE6,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1), Ambiguous_taxa,uncultured Acidobacteria bacterium
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1),uncultured,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Segetibacter,NA
Bacteria,Verrucomicrobia,OPB35 soil group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Nitrolancea,NA
Bacteria,Acidobacteria,Subgroup 15,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella, Ambiguous_taxa
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,cvE6,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,HTA4,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas, Ambiguous_taxa
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
Bacteria,WS2,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Cyanobacteria,Chloroplast,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured bacterium
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Holosporaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,uncultured Bradyrhizobiaceae bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncultured,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,NA
Bacteria,Parcubacteria,Candidatus Azambacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,cvE6,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,uncultured bacterium
Bacteria,Omnitrophica,Omnitrophica Incertae Sedis,Unknown Order,Unknown Family,Candidatus Omnitrophus,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1),NA,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Frankiales,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1),uncultured,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,uncultured bacterium
Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae (Subgroup 4),Stenotrophobacter,NA
Bacteria,Planctomycetes,BD7-11,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,uncultured actinobacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Roseiflexus,NA
Bacteria,Cyanobacteria,ML635J-21,uncultured cyanobacterium,uncultured cyanobacterium,uncultured cyanobacterium,uncultured cyanobacterium
Bacteria,Gemmatimonadetes,S0134 terrestrial group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae (Subgroup 4),uncultured, Ambiguous_taxa
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,NA
Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,NA
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,NA
Bacteria,Acidobacteria,Holophagae,Subgroup 7,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,NA
Bacteria,Firmicutes,Clostridia,Halanaerobiales,ODP1230B8.23,uncultured bacterium,uncultured bacterium
Bacteria,Parcubacteria,Candidatus Magasanikbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Subgroup 2, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,DA111,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured bacterium
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrella,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Halanaerobiales,ODP1230B8.23,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Mizugakiibacter,uncultured bacterium
Bacteria,Saccharibacteria,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,NA
Bacteria,Planctomycetes,BD7-11,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1),uncultured,NA
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,uncultured bacterium
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales Incertae Sedis,Acidibacter, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Candidatus Amoebophilus,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Mizugakiibacter,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella, Ambiguous_taxa
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,NA
Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncultured,uncultured bacterium
Bacteria,Chloroflexi,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria Incertae Sedis,Unknown Family,uncultured,uncultured alpha proteobacterium
